Sample	F-1	F-2	F-3	F-4	F-5	F-6	F-7	F-8	F-9	F-10	F-11	F-12	F-13	F-14	F-15	F-16	F-17	F-18	F-19	F-20	F-21	F-22	F-23	F-24	F-25	F-26	F-27	F-28	F-29	F-30	F-31	F-32	F-33	F-34	F-35	F-36	F-37	F-38	F-39	F-40	F-41	F-42	F-43	F-44	F-45	F-46	F-47	F-48	F-49	F-50	F-51	F-52	F-53	F-54	F-55	F-56	F-57	F-58	F-59	F-60	F-61	F-62	F-63	F-64	F-65	F-66	F-67	F-68	F-69	F-70	F-71	F-72	F-73	F-74	F-75	F-76	F-77	F-78	F-79	F-80	F-81	F-82	F-83	F-84	F-85	F-86	F-87	F-88	F-89	F-90	F-91	F-92	F-93	F-94	F-95	F-96	F-97	F-98	F-99	F-100	F-101	F-102	F-103	F-104	F-105	F-106	F-107	F-108	F-109	F-110	F-111	F-112	F-113	F-114	F-115	F-116	F-117	F-118	F-119	F-120	F-121	F-122	F-123	F-124	F-125	F-126	F-127	F-128	F-129	F-130	F-131	F-132	F-133	F-134	F-135	F-136	F-137	F-138	F-139	F-140	F-141	F-142	F-143	F-144	F-145	F-146	F-147	F-148	F-149	F-150	F-151	F-152	F-153	F-154	F-155	F-156	F-157	F-158	F-159	F-160	F-161	F-162	F-163	F-164	F-165	F-166	F-167	F-168	F-169	F-170	F-171	F-172	F-173	F-174	F-175	F-176	F-177	F-178	F-179	F-180	F-181	F-182	F-183	F-184	F-185	F-186	F-187	F-188	F-189	F-190	F-191	F-192	F-193	F-194	F-195	F-196	F-197	F-198	F-199	F-200	F-201	F-202	F-203	F-204	F-205	F-206	F-207	F-208	F-209	F-210	F-211	F-212	F-213	F-214	F-215	F-216	F-217	F-218	F-219	F-220	F-221	F-222	F-223	F-224	F-225	F-226	F-227	F-228	F-229	F-230	F-231	F-232	F-233	F-234	F-235	F-236	F-237	F-238	F-239	F-240	F-241	F-242	F-243	F-244	F-245	F-246	F-247	F-248	F-249	F-250	F-251	F-252	F-253	F-254	F-255	F-256	F-257	F-258	F-259	F-260	F-261	F-262	F-263	F-264	F-265	F-266	F-267	F-268	F-269	F-270	F-271	F-272	F-273	F-274	F-275	F-276	F-277	F-278	F-279	F-280	F-281	F-282	F-283	F-284	F-285	F-286	F-287	F-288	F-289	F-290	F-291	F-292	F-293	F-294	F-295	F-296	F-297	F-298	F-299	F-300	F-301	F-302	F-303	F-304	F-305	F-306	F-307	F-308	F-309	F-310	F-311	F-312	F-313	F-314	F-315	F-316	F-317	F-318	F-319	F-320	F-321	F-322	F-323	F-324	F-325	F-326	F-327	F-328	F-329	F-330	F-331	F-332	F-333	F-334	F-335	F-336	F-337	F-338	F-339	F-340	F-341	F-342	F-343	F-344	F-345	F-346	F-347	F-348	F-349	F-350	F-351	F-352	F-353	F-354	F-355	F-356	F-357	F-358	F-359	F-360	F-361	F-362	F-363	F-364	F-365	F-366	F-367	F-368	F-369	F-370	F-371	F-372	F-373	F-374	F-375	F-376	F-377	F-378	F-379	F-380	F-381	F-382	F-383	F-384	F-385	F-386	F-387	F-388	F-389	F-390	F-391	F-392	F-393	F-394	F-395	F-396	F-397	F-398	F-399	F-400	F-401	F-402	F-403	F-404	F-405	F-406	F-407	F-408
P003	0.619421184	-0.3427732	-0.757863493	-0.73930332	0.111264438	-1.421291353	-0.054587037	-0.113553561	-1.72237694	-0.886729954	-0.297385275	-0.456797315	-1.592460629	-0.066510275	-0.395337127	-0.395337127	-0.395337127	-0.76497364	0.714476238	-0.418565377	0.063361168	-0.386444535	0.983920902	-0.292091964	-0.390944124	-1.627301662	0.229224444	-0.645953356	-0.209885537	-0.269529926	-1.023270668	-0.145143507	0.52658233	0.592626907	0.200435117	0.200435117	-1.563255728	0.174252866	0.056200503	0.853278183	-0.568984688	0.610900786	-0.19209093	-0.41340065	0.17635995	-0.195353435	-0.767924138	-0.976302656	-0.471643224	-0.817265974	-0.575037242	-1.044409959	0.288284303	-0.576231092	-0.360833671	-0.118983447	1.156141788	0.629127203	-2.796574	0.7090887	-0.611199544	-2.058359908	-0.113033919	-0.234183047	-0.406461358	0.438633859	-0.881774754	-0.889300836	-0.660655721	0.577690678	0.78776583	0.097705841	-0.001663686	1.409812092	-0.130902974	-0.515323817	0.615331116	0.35590893	0.107013017	-0.282549975	1.048963397	-0.595937636	-0.35771739	-0.547800165	-0.433751435	-1.511408907	-0.794808749	0.251983165	-0.384783477	-0.48073527	-0.132175208	-0.8846955	-0.403743387	0.273628205	-0.411521078	-0.424076453	0.815264196	-0.542490243	0.950589687	-0.115271209	0.81739366	-0.016023921	-0.755248263	-1.683513375	-0.416360691	-2.058359908	-0.573438821	1.077853918	-0.000144064	0.132231204	1.096517652	-0.596966805	0.14764923	0.557642699	0.173199072	1.01756546	-0.440904024	0.099931123	-0.546868054	-0.096637867	-0.531359552	-1.309957112	-0.458150291	0.19254893	0.302887798	0.501049012	0.277685538	-1.655017369	0.048300839	-0.983354898	0.236817785	-0.274190812	1.069553435	-0.847726403	-0.391028821	-0.173390328	-0.453351111	-0.154116014	-0.047125885	-0.775087654	-0.145454051	0.395618767	0.439110219	-0.680129525	-0.713322474	0.102166473	0.625971108	0.007226646	-1.457299588	-1.328383252	-0.684247146	0.342148124	-0.502714398	-0.726165505	0.158303082	0.11138825	-0.223561049	0.254863024	-0.402277452	0.067595154	-0.581120399	0.269452453	0.269452453	0.649158656	-0.420457395	-0.258115112	-0.835933568	-0.466882123	-1.115513569	-0.207852244	0.643601985	-0.033782958	-0.092274778	1.235825359	0.215133234	-0.176670589	-0.833973811	-0.812794569	-0.865093975	-0.436670035	-0.185769198	0.336283507	-0.686044869	0.107611785	-1.053993886	-0.787765086	0.091335818	0.091335818	0.02369952	-0.18441659	-0.457845023	0.397748202	-0.051635174	-0.756947933	-0.77794981	-0.632339243	0.355670215	-0.527695057	-0.044781082	0.075796247	-0.295746117	0.638268589	0.614536113	-0.052976818	-0.288288563	-2.246371351	-1.975621668	0.857097506	-0.365763273	-0.632046698	-0.565682635	-0.769502012	0.805127159	-0.18476012	-0.303382274	-0.677685024	0.852635078	0.852635078	0.42473495	0.883250206	-0.817763753	0.211689987	0.03657408	0.112618297	0.554116025	-0.573307395	-0.15705833	0.927577915	0.488906116	-0.242163328	-0.450585664	0.024330677	-0.477439071	-0.787091969	1.186994403	-0.54421369	-0.405962222	-0.980710033	-0.156019962	0.212110072	3.249726743	0.985837876	1.508197337	2.610728629	2.854281753	2.972756535	2.972756535	0.92598179	1.904820383	2.329561531	1.13880986	3.006410851	2.312261815	-1.341245294	0.381711603	0.790193379	0.198309123	0.819148236	2.643366397	0.255498782	2.753944219	0.751054645	0.751054645	7.95E-01	2.327921681	1.068147197	-0.406904876	-0.238891959	1.120301232	0.630861998	0.610124619	1.388936161	-0.200460871	1.019848913	-0.431018508	0.10815665	-0.533512108	0.207315624	0.207315624	1.231879354	0.068954899	0.068954899	1.119550348	-1.42717257	-0.541795165	-0.138365612	-0.799039691	0.341206148	0.331834198	-0.45164214	-0.222014278	-1.852857501	-0.458561241	0.120678962	-0.584577485	0.714755857	0.006428718	-7.25E-02	-0.484133565	0.409333632	1.023135365	-0.391339957	-0.451949059	0.156810941	0.069204211	0.083268867	1.24223423	1.00622493	0.58232084	0.684946121	0.125616253	-0.205627069	0.552039921	0.022135749	0.342616103	-0.404390901	0.383503416	0.283373594	0.725621253	0.468340547	0.092229546	-0.019710362	-0.828380226	-0.408730007	0.031819649	0.031819649	0.185235836	0.221983375	0.72768055	0.162841261	0.474569753	0.158731045	0.00168778	0.219609917	0.679000973	-0.350084952	0.668103635	0.129004954	1.551736593	-0.594241023	0.206689775	0.374896736	0.060524814	0.647316158	-0.525456189	1.018512606	0.514041294	-0.976712467	0.83879289	0.089153111	0.446342632	0.382835329	1.948537037	-0.668509364	-0.366357387	-0.653855383	-0.277664841	0.28480804	0.050259769	0.477951139	0.289934786	-0.384016783	-0.168668658	0.074220002	0.879860193	-0.604048283	0.671110749	0.903599083	-0.00266935	1.453790576	-0.122439832	0.270443808	-0.210790947	-0.043849289	-0.046135805	0.16436042	0.678905935	-0.284470453	0.732727349	1.328777432	-0.572005898	-0.048508256	-0.381481248	0.091893584	-0.423961192	0.596717566	0.942895412	0.59943579	1.729762524	1.729762524	1.729762524	2.13E-05	-0.771207779	-0.141023457	-0.144688032	-0.351088457	2.182641209	-0.764256299	0.125728122	0.381551979	-0.038517997	2.723516167	0.709876739	0.075313835	0.075313835	0.011228828	-0.571075528	-1.228002727
P096	0.116063536	1.132748841	0.562774419	-0.932092102	0.899344653	-0.261674104	-0.934636383	1.205149196	-1.465380313	0.432285547	0.888921915	-0.279276581	0.489709793	0.007814855	0.485220653	0.485220653	0.485220653	-2.199603321	1.399780403	-0.885868223	-0.068493009	0.169402572	-0.043556383	0.516128896	0.597942709	-0.206073643	-1.069252713	1.163618388	-0.425247132	0.803483378	0.003861012	-0.494037152	0.994449942	1.206844903	-0.02323176	-0.02323176	-0.562388123	0.629366249	0.37062186	2.053305648	-0.215170443	0.549035936	0.184129417	0.416808963	0.934322536	0.04876487	-0.835282572	-1.263794689	-0.945638119	-0.26693262	1.161010504	0.09647295	0.757937432	-0.057919473	0.805064054	0.237564505	-0.660710004	-0.170587719	-1.218722582	1.206729189	0.421810938	-0.306332154	-0.434020741	-0.181506186	-0.479821742	0.899796544	0.458983598	0.517077733	0.511780752	-0.211867255	-0.321543009	0.859470129	1.045102596	-0.03269148	1.11099118	-0.542916357	0.807455365	0.164737403	0.197347433	-0.120625375	-0.624042661	0.570891531	1.044015291	0.830114981	0.516244501	-1.228404444	-0.683401944	1.10775876	-0.449405134	1.186760933	1.066558364	0.525100382	0.88929987	-0.130095036	-0.262532741	-0.369233263	2.389250398	1.079842089	1.361491472	0.597786247	0.02891004	0.812813893	-0.719580383	-1.467731563	-0.366425707	-0.306332154	0.633425415	0.072810173	0.877529563	1.203245013	-1.269155649	-0.196138021	0.347468555	0.920122922	0.229176239	1.144593449	0.056549311	0.083384007	0.172456414	2.713867284	-0.384891268	1.130483656	-0.223967722	-0.000199497	0.956529439	-0.687267991	-0.958860084	0.378065765	-0.265441161	0.436525733	-0.698645582	0.290169805	-1.456535517	0.260325073	0.191579998	0.005101979	-0.396944404	-0.685834983	0.430854312	0.403600068	-0.131300571	-1.343414339	0.432516038	0.392639516	1.841844066	1.173180282	0.221088081	0.317200245	1.132591009	0.312900617	0.148103527	1.342360554	0.455755832	-0.107006698	1.092005373	0.300830885	-0.22222036	1.223589837	0.864841119	0.473617227	0.306713196	1.287424564	1.287424564	-0.01697138	0.80919364	0.589848043	0.586541652	-0.137861089	-0.486313886	-0.930488229	1.174060673	0.712907673	0.155202948	-0.644803406	-0.485679223	0.998240522	-0.06581384	0.187763334	-0.397318514	0.065611974	1.631328463	0.895773591	-0.425070076	1.078394421	1.640306412	0.831921995	-0.562959627	-0.562959627	0.111267568	-0.169498024	0.557405002	0.281728252	-0.16117291	0.040991783	0.154416799	0.513246533	0.573805452	-0.205104469	0.197940461	1.356547356	0.63044354	-1.113253175	0.885075637	-0.243935734	-0.928397743	1.113683913	0.876531489	-0.410804987	0.303310477	-0.143065334	-1.172181635	-0.132623375	0.942527725	0.94566462	0.663986446	-0.874858322	0.054984562	0.054984562	0.181331635	0.157068463	-0.344279149	0.036255665	0.143589155	2.385980934	-0.422931747	1.022984864	0.059243798	1.046017588	-0.456331522	0.430395217	0.414859236	1.016180935	0.583650595	-0.013914705	1.60950324	-1.137875878	0.386636102	-0.142416361	2.155199669	0.876859762	1.415004373	-0.014403164	1.821270763	0.636775799	0.793467165	1.17062962	1.17062962	0.914520561	2.045883746	-0.029022873	0.206657231	0.821558519	0.696758265	1.2606197	2.367627145	0.40282622	0.697794736	0.284043693	2.395353497	-0.995840058	0.103646339	3.167583465	3.167583465	-0.610837981	0.285057225	0.959437266	-0.085170805	0.697134494	0.691189275	0.359957457	0.220865058	0.809856503	-0.26956867	0.400209188	0.081373477	-0.020936518	-0.432837352	0.994171202	0.994171202	0.440650345	-0.097831905	-0.097831905	0.104308009	0.336559386	-0.567176401	0.461476609	-0.250238179	-0.034516157	0.18022883	0.033021524	-0.7112512	-1.342773349	0.486934304	0.755154908	0.572540476	1.207614147	-0.345684051	-0.234408917	0.240464858	0.662522913	0.967233301	-0.378903508	-0.273363038	0.791286887	0.127033113	-0.414014621	-0.005443156	0.579420416	1.006117255	-0.088424505	1.207381874	-0.245587574	0.720478297	-0.102079883	-0.249045081	-0.394886628	0.871378207	0.263136328	-0.220720232	0.001825244	0.179684698	-0.027275562	-0.053290785	0.001472436	0.02780918	2.78E-02	-0.523555331	0.223527015	0.383241282	-0.377525867	-0.286722825	-0.672890007	0.116013482	0.235896529	0.002322747	-0.114076279	-0.563572763	0.176172644	2.367364347	0.105766237	0.320267261	0.140819042	-0.532339103	0.497035712	0.595342398	-0.253610852	-0.799477885	-0.335347413	0.28114	0.777920901	1.073424264	0.482897877	-0.407122955	0.566938281	0.080818475	0.330117881	0.039443075	-0.368540347	-1.180116712	-0.021977872	-0.054208725	0.3170937	0.236905723	-0.597874671	0.349297315	-0.65264839	-0.817526609	0.813106835	0.506047233	0.200045468	-0.323720903	-0.305254464	0.417936876	-0.322368919	-0.222714118	0.06158343	0.929153054	-0.115911051	0.738012493	0.161326677	0.079791932	0.252626627	0.198539178	0.357275993	-0.144147486	0.107674256	0.018558413	-0.112800196	1.526105642	1.526105642	1.526105642	-0.25177288	0.658112915	0.506672263	-0.13984532	0.23857189	0.6484617	0.156035483	-0.589902931	0.396666406	-1.144740507	0.039594294	-0.048659437	-0.029815108	-0.029815108	0.203486829	-0.105172366	0.761589349
P040	-0.924603823	-0.161498383	-1.157717913	0.142671466	-0.79948428	-1.475639859	1.054800839	-0.477820255	-0.847015681	0.94650626	0.255533278	-0.101017071	-0.816149772	-0.713237613	-0.560299056	-0.560299056	-0.560299056	-0.250718951	-0.630401563	0.019522265	-1.03164327	0.104067702	2.145607561	0.244929192	0.462018073	-0.579156645	-1.381507902	-0.991811455	-0.139260054	-0.693344762	-0.504506052	-1.067272544	-0.679023974	-0.679177067	-0.167653121	-0.167653121	-1.069529833	0.733153105	0.295546054	-1.062317704	-0.423952938	-0.855219813	-0.766996564	-0.461427985	-0.936120571	-0.209794716	0.203001835	-0.21680358	-0.389945753	-0.143367813	-0.286549448	-0.656890181	0.380158396	-0.024448605	-0.096435815	-0.11108309	1.32739511	-1.596097172	-0.83340478	-0.277706725	-0.190400525	-0.923706324	-0.893921971	-0.517262253	-0.08845079	-0.140146912	-0.265344684	-0.079106284	-0.407129744	-0.280656146	-0.357658714	-0.28945434	-0.357536972	-0.883607272	0.331543573	-0.148200958	-0.656176919	-1.398097336	-0.002063662	0.06593892	0.270387261	-0.347863465	-0.033779681	-0.304023838	-0.701796084	-0.669665198	-0.777243675	0.795077204	-0.281425715	-0.127705186	-0.166324972	-1.235252229	-0.001672387	0.091145008	0.476950227	-0.008763298	-0.110663713	-0.007881999	-0.334735838	-0.357041121	-1.432979229	-1.184261306	-0.346473596	-1.24239778	-0.275235011	-0.923706324	-0.908029498	-0.864020227	0.314275741	-0.925027252	-1.639721709	-0.523115278	-0.864860124	-0.442882537	0.505873099	-0.1649239	-0.641329825	-0.30417362	-0.119661061	-0.298245096	-1.137910627	-0.037032155	-0.114580206	-1.600855053	-1.92260829	-0.418642135	-0.205475672	-0.487117049	-1.145662466	-0.251048417	-0.041821613	-0.035769642	-0.595911683	-0.329923038	0.035681663	-0.412926019	0.074079125	0.278590553	-0.23909212	-0.423946887	-0.762728454	-0.309987932	-0.404292226	-0.495149492	-0.09009002	-0.955091984	-0.253792555	0.112059772	-2.629277702	-0.722383157	0.09032785	-0.197872046	-1.047102571	-0.363096505	0.118489117	0.368887883	-0.554297089	-0.284380735	-0.049247369	-1.676853803	0.127255173	0.188634635	0.188634635	-0.723320633	-0.441703111	-0.020656229	-0.347998439	-0.297450734	-0.817600287	-1.194783448	-1.25002125	-0.531649228	-0.446270844	0.466414154	-1.694609838	-0.274141177	-0.75248897	-0.502702238	-0.184039325	0.065612525	-0.372679832	-0.671865405	-0.291463695	-0.113690964	0.053046289	-0.274800002	-0.023212098	-0.023212098	0.625480651	-0.720209059	0.383402474	-0.077025444	0.161709488	-0.363251508	0.265305757	0.133649703	-0.099233152	-0.017318726	0.270204493	-0.813705745	0.082276431	1.146431296	0.440767711	-0.054210515	0.187024981	-0.95180145	-1.14155143	-0.785989979	-0.026128642	-0.789317759	-0.267236217	-0.243819043	-0.027817178	0.412389612	-0.445042487	-0.214767281	-1.510010007	-1.510010007	-1.230077269	1.336576075	0.559773557	0.204297649	-0.396198198	0.272346528	-0.022634998	-0.616843224	-0.508063794	0.798252583	0.07878527	0.552703194	0.141472757	-0.116042076	1.074829526	0.276584269	-0.069437771	-1.377080895	-0.156140557	-1.533365372	-0.987473464	0.453655302	1.608683228	-2.273036878	1.667091726	-0.601841683	1.302900732	1.259392917	1.259392917	-0.135308794	2.08260128	1.571940601	-0.399932325	-0.319811179	0.961829657	-1.670740969	0.073952408	0.384539694	1.683620633	1.937455052	0.863759876	0.339462116	-0.27768293	0.497338005	0.497338005	0.070101723	-1.064360774	1.36648874	0.610896796	0.315000892	0.418584653	1.230287195	0.555930109	0.020374626	0.329310845	1.638774156	0.055169515	-0.448787122	0.285139396	0.811233937	0.811233937	1.132773966	0.335354224	0.335354224	-1.166262568	1.745344132	0.601066531	-0.137027711	0.234621466	-0.196980314	0.359357357	-0.015978231	-0.301507115	0.102609187	1.121915221	-1.286040005	0.276377752	-0.169191874	0.468298197	0.437694968	0.776052348	-0.282982021	0.73344341	0.079952478	0.024408251	-1.249908026	0.215592205	0.204439819	0.230305195	0.584310741	0.294028551	0.149084448	-0.458602188	0.115134522	0.465730013	-0.046944394	-0.173368499	0.402166278	0.462043889	-0.578537882	1.778369248	-0.534384934	0.40554613	-0.32429266	-0.160703063	-0.553540155	0.348446883	0.348446883	-0.237547629	1.355185152	0.132222258	-0.11695093	1.476245477	0.620829106	0.545941368	-0.176885902	0.328200638	-0.146042996	-0.893901377	0.310039192	0.768321574	-0.883585156	-0.032907665	-0.727760939	0.590209298	0.187724083	0.62577641	-0.733188868	-0.243136177	0.019809663	-0.386963039	0.503237307	-1.024712699	0.43454975	-0.370517	-1.103507161	0.203099429	0.324957431	-0.27083844	1.289471329	-1.277373627	0.479457289	0.414962084	0.620399147	0.1293284	-0.206287205	0.259552926	0.536604613	-0.596609265	-0.419835627	0.561490699	0.845534504	0.15832302	0.60934804	-0.10522981	1.152805389	0.123810687	0.016006514	-1.398986162	0.235597565	0.193190157	-0.170300155	-0.900373608	-1.380065649	0.409213018	0.077913136	0.111859768	0.542119324	0.524739117	1.429732993	-1.215495765	-1.215495765	-1.215495765	1.216276019	0.5909535	0.493376791	-0.121622318	-0.150487414	-1.736814617	0.559566283	0.013149648	0.403730035	1.126397834	0.999095501	0.381241523	-0.372529478	-0.372529478	0.027862398	-0.227212607	0.09117955
P043	-1.022902071	-0.326937735	-0.216870995	0.055877267	-0.319150356	1.435409367	-0.329317495	-1.124925602	-0.046268108	1.094305871	-0.694120379	-0.297104373	0.007232724	0.219449132	-0.560486185	-0.560486185	-0.560486185	-0.556046724	-1.450282775	-1.103021489	-0.785181643	-0.228045014	-0.780798937	-0.498190522	-0.148803593	0.81299883	-0.282689213	-0.747697412	-0.481607714	-1.813957919	-0.855581578	0.203927995	-1.498905185	-1.321208079	-0.216418697	-0.216418697	-0.714638886	0.623987674	-1.159904538	-1.305729664	-0.222747863	-2.133114318	-0.699525298	-0.174246668	-1.172470955	-0.533901766	0.246456139	0.286550372	-1.047492492	-0.439940631	-0.914590418	-0.522747397	-1.119775648	-0.732348619	-0.667803694	-0.576872705	-1.237473695	0.87134403	-0.052335023	-0.189469084	-0.487604306	0.769419507	0.002388762	-0.577675784	-0.929081051	-1.030852022	-0.927392275	-0.462430752	-1.433509465	-0.122680885	0.04708609	-0.353666185	0.047207832	0.123341939	0.065237225	-0.82530293	-2.111816001	0.09773749	-0.435370893	0.480507256	0.311809031	-0.113202899	-0.448424459	-0.400330167	-0.700678198	-0.295957129	-0.565168618	-1.856698933	-0.446887166	0.168845444	-0.758111831	0.62771404	0.313967468	-0.127867193	-0.895956279	-0.193107112	-1.07174039	-0.56834495	-1.24451637	-0.59178048	0.499344945	-0.753049542	0.980459437	-1.224883469	-1.253529636	0.907815651	-0.685928407	-1.201805111	-0.956945959	-0.674662064	-0.95901231	2.168346526	-0.549487831	-0.664928287	0.401382104	-1.271187869	-0.141771047	-1.007332653	-0.691303937	0.281600035	-0.369488478	-0.410231381	-0.390239589	1.215418159	-0.339823602	-1.119489725	-0.192382142	-0.023098588	-0.316282479	-0.371499268	0.437859065	-0.385566445	-1.976189552	-0.51545793	-0.56386751	-0.590209424	-0.050198227	-0.067023345	-0.486561664	-0.601296807	-0.834189769	0.531365603	0.175137967	-0.357709912	-1.997618451	-0.704726796	-0.565297246	0.11868936	0.653337121	-1.030961798	1.018355123	-1.87170833	-0.758688001	0.720371336	-0.497111409	0.146168662	-0.105482219	-1.195466282	-0.113001331	-1.776135239	-0.762899189	-0.509856996	-0.509856996	-0.766862187	0.423052816	-0.915600119	-0.838191329	-0.35199265	-0.560386963	-0.354460834	-0.728408783	-0.864674211	-0.690614393	-0.772665918	-1.055441483	-0.381237588	-0.557053595	-0.45028019	-0.762810557	-0.324400784	0.699495197	-0.687173544	-0.672383219	-0.54805212	-0.45612103	-0.629089173	-0.375454859	-0.375454859	0.56979823	0.865091864	1.152011402	0.081721484	-0.285924851	-0.024642407	0.000471115	-0.600811602	0.1796999	-0.687702775	-0.18394556	-1.033648372	-0.045455188	0.054022789	-1.450587139	0.146548002	1.414916366	1.911916051	-1.366978411	-0.534634919	0.694641387	0.081630587	-1.000468717	0.087337852	0.0751092	-1.037925836	-0.419520286	0.062773464	1.155817264	1.155817264	0.797530651	-0.786742508	-0.466717811	-0.357144734	0.094570891	0.698789627	-0.39809157	-0.588578047	0.504827678	0.012069821	1.026709646	-0.683482364	0.043005763	-1.775601802	0.361651606	-0.144838274	0.438143939	-1.45506335	-0.113678023	-1.191296041	-1.330608431	0.388571204	-0.993474184	0.646399796	-0.555796147	0.32904873	-0.3756091	-1.388294011	-1.388294011	-1.155147879	-1.518602401	-2.509337607	-1.766554251	0.321029617	-1.342201237	-2.865237595	-0.311418352	-1.631133945	-0.285701155	-2.194316392	-0.106886417	0.87980558	0.906153263	0.006633132	0.006633132	-2.276470647	-0.73568292	-0.023255244	0.569064566	0.629822374	0.846885666	1.441680193	0.706960442	-1.367169049	-1.136825282	-0.320851982	-0.271079354	0.767814309	1.422451973	1.339311421	1.339311421	1.354687274	1.080568329	1.080568329	0.158760905	2.749027461	1.347843647	1.308090165	-0.435187876	0.208139356	0.54782343	-1.177145943	1.072948009	1.869359135	-0.078299702	-0.886418638	-0.01249592	0.227858267	-0.492913365	-0.146636666	-0.421694815	0.49837044	0.261933923	0.705532015	0.513360888	-0.850286659	0.472919463	-0.195727929	-1.102729796	0.200426965	-0.404964416	0.084572971	-0.417353869	0.883315071	0.557315767	0.051873728	0.601799853	0.102457107	0.349075772	-0.706234157	0.073742538	0.399752409	1.006286921	-0.887411937	-0.18131274	-0.236057692	0.166310111	0.166310111	0.073003091	-1.389757511	-0.428175106	0.209526718	-1.1581672	-1.137832464	0.291221038	-0.924259513	0.499118209	0.223156012	-0.138525605	-0.150784106	2.005895794	-0.341279387	-0.191549122	0.043024748	0.947734348	0.589678168	-0.845446826	-0.375532747	0.265697709	-0.521480888	0.623333126	1.2958619	1.2807713	-0.116825879	0.397122518	-1.28799501	1.08967036	2.164694495	-1.004547894	0.524264992	-0.551027299	-0.5310103	0.352493674	0.099181622	-0.023686287	0.650764615	0.534338623	-1.660756292	0.206150681	-1.166414798	-0.84773399	-1.071298061	-0.846025378	1.656821738	-0.106128917	0.21888286	1.040288635	0.646156356	-0.818698325	0.665261307	-0.395200373	-0.475323111	-1.14622558	-0.892409651	-0.216058511	-0.311311632	0.809928477	-0.8683213	-0.25362864	0.415719912	0.225614131	0.225614131	0.225614131	0.795912741	1.067995935	-0.43117994	-0.859425624	-1.161152295	2.346259356	-0.281679571	0.18858999	-0.652500988	0.841728077	1.452254952	-0.108211838	0.164325445	0.164325445	-0.169688792	0.2699081	1.420484603
