Sample	F-1	F-2	F-3	F-4	F-5	F-6	F-7	F-8	F-9	F-10	F-11	F-12	F-13	F-14	F-15	F-16	F-17	F-18	F-19	F-20	F-21	F-22	F-23	F-24	F-25	F-26	F-27	F-28	F-29	F-30	F-31	F-32	F-33	F-34	F-35	F-36	F-37	F-38	F-39	F-40	F-41	F-42	F-43	F-44	F-45	F-46	F-47	F-48	F-49	F-50	F-51	F-52	F-53	F-54	F-55	F-56	F-57	F-58	F-59	F-60	F-61	F-62	F-63	F-64	F-65	F-66	F-67	F-68	F-69	F-70	F-71	F-72	F-73	F-74	F-75	F-76	F-77	F-78	F-79	F-80	F-81	F-82	F-83	F-84	F-85	F-86	F-87	F-88	F-89	F-90	F-91	F-92	F-93	F-94	F-95	F-96	F-97	F-98	F-99	F-100	F-101	F-102	F-103	F-104	F-105	F-106	F-107	F-108	F-109	F-110	F-111	F-112	F-113	F-114	F-115	F-116	F-117	F-118	F-119	F-120	F-121	F-122	F-123	F-124	F-125	F-126	F-127	F-128	F-129	F-130	F-131	F-132	F-133	F-134	F-135	F-136	F-137	F-138	F-139	F-140	F-141	F-142	F-143	F-144	F-145	F-146	F-147	F-148	F-149	F-150	F-151	F-152	F-153	F-154	F-155	F-156	F-157	F-158	F-159	F-160	F-161	F-162	F-163	F-164	F-165	F-166	F-167	F-168	F-169	F-170	F-171	F-172	F-173	F-174	F-175	F-176	F-177	F-178	F-179	F-180	F-181	F-182	F-183	F-184	F-185	F-186	F-187	F-188	F-189	F-190	F-191	F-192	F-193	F-194	F-195	F-196	F-197	F-198	F-199	F-200	F-201	F-202	F-203	F-204	F-205	F-206	F-207	F-208	F-209	F-210	F-211	F-212	F-213	F-214	F-215	F-216	F-217	F-218	F-219	F-220	F-221	F-222	F-223	F-224	F-225	F-226	F-227	F-228	F-229	F-230	F-231	F-232	F-233	F-234	F-235	F-236	F-237	F-238	F-239	F-240	F-241	F-242	F-243	F-244	F-245	F-246	F-247	F-248	F-249	F-250	F-251	F-252	F-253	F-254	F-255	F-256	F-257	F-258	F-259	F-260	F-261	F-262	F-263	F-264	F-265	F-266	F-267	F-268	F-269	F-270	F-271	F-272	F-273	F-274	F-275	F-276	F-277	F-278	F-279	F-280	F-281	F-282	F-283	F-284	F-285	F-286	F-287	F-288	F-289	F-290	F-291	F-292	F-293	F-294	F-295	F-296	F-297	F-298	F-299	F-300	F-301	F-302	F-303	F-304	F-305	F-306	F-307	F-308	F-309	F-310	F-311	F-312	F-313	F-314	F-315	F-316	F-317	F-318	F-319	F-320	F-321	F-322	F-323	F-324	F-325	F-326	F-327	F-328	F-329	F-330	F-331	F-332	F-333	F-334	F-335	F-336	F-337	F-338	F-339	F-340	F-341	F-342	F-343	F-344	F-345	F-346	F-347	F-348	F-349	F-350	F-351	F-352	F-353	F-354	F-355	F-356	F-357	F-358	F-359	F-360	F-361	F-362	F-363	F-364	F-365	F-366	F-367	F-368	F-369	F-370	F-371	F-372	F-373	F-374	F-375	F-376	F-377	F-378	F-379	F-380	F-381	F-382	F-383	F-384	F-385	F-386	F-387	F-388	F-389	F-390	F-391	F-392	F-393	F-394	F-395	F-396	F-397	F-398	F-399	F-400	F-401	F-402	F-403	F-404	F-405	F-406	F-407	F-408	F-409	F-410	F-411	F-412	F-413	F-414	F-415	F-416	F-417	F-418	F-419	F-420	F-421	F-422	F-423	F-424	F-425	F-426	F-427	F-428	F-429	F-430	F-431	F-432	F-433	F-434	F-435	F-436	F-437	F-438	F-439	F-440	F-441	F-442	F-443	F-444	F-445	F-446	F-447	F-448	F-449	F-450	F-451	F-452	F-453	F-454	F-455	F-456	F-457	F-458	F-459	F-460	F-461	F-462	F-463	F-464
P006	-0.546317458	0.080697216	-0.272703797	-0.09446393	-0.676014364	-0.097156309	-0.405299991	-0.889300048	-0.350540549	-0.472079605	0.465390831	0.506988704	1.454271197	-0.820575953	-0.104186431	0.677959979	-0.290631801	0.662729263	-0.173006073	0.425722182	-0.376823068	0.032747775	-0.66388309	0.919188619	-0.500847638	-0.776325762	0.319735944	0.957987964	-1.599015117	-0.071014568	-0.686790884	-0.276039988	-0.536915123	-0.237280011	0.368047774	-0.967360139	-2.477658272	-0.008888636	-1.048134327	0.065076709	-1.749672174	0.649202526	-1.296988368	0.180732459	-0.912368178	-0.523147047	-0.44503805	-1.397672057	-1.457960606	0.464825392	-1.838867903	0.047078848	-0.31019789	-0.41891104	-0.388691753	-0.924966872	-0.01672194	-0.373941392	-0.856404722	0.517583609	-1.453875661	0.139358133	-0.185305893	-1.265949368	0.831996322	1.008015513	-1.851942897	0.363064498	0.577077806	0.526327968	0.168457225	-0.864455879	-0.463717192	0.130964324	-0.724728584	0.230002806	-0.718304873	-2.597478151	0.916094899	-1.606023312	0.016603064	-2.041585684	0.570955634	-1.331895113	-0.809738576	0.098021507	0.825379729	0.678215742	0.094941877	0.647103608	0.720968425	0.210350245	1.315659523	-0.176866978	-1.11755538	-0.822069287	0.33182916	0.050687306	-0.076594189	-0.522800565	1.163918495	-0.624861181	-0.210226014	0.365442097	0.00887954	1.636358738	0.256511867	0.153371722	-0.00267483	0.499798179	-0.594563782	-0.293453962	-0.904972792	-0.518854082	1.018399835	-2.246912241	-0.942144394	0.783453465	0.701793313	-0.689986825	-1.306378841	-1.569228292	0.106169909	-2.523941517	-0.780760944	-0.365742713	0.630306602	-2.222514391	-0.685458362	-0.01798559	-0.071421832	-0.263178289	-1.299265862	0.661105275	0.735623121	-0.323822916	-1.291430235	0.344711244	-1.240025878	-4.757530689	-0.113496013	0.157201871	-0.278721064	0.539669871	-0.539014399	-0.039212756	0.646797597	0.848272145	0.801555991	-2.035121441	-0.5719257	-0.355967253	-0.926606059	0.804420173	-1.004420161	-0.080038808	-1.007786393	-0.521909535	-0.174130917	-0.627878189	-1.718006849	-0.267105401	0.730437875	0.010694976	0.159913033	-0.929164231	-0.652214527	-1.679977059	0.423213869	-0.242183119	-0.645319462	0.687720239	0.028486324	1.188910961	-0.86758393	-0.083549768	0.615105927	-0.059591752	-0.030159252	0.101020381	-0.719135702	-0.29748112	0.496802866	0.047718346	0.094209053	1.500828028	-1.037767649	0.018703451	-0.097503319	-0.07367447	0.009810916	-0.263085634	0.01236544	0.356073529	-1.101130724	-1.273931503	-0.63168025	0.950601995	-0.585123241	-0.945040643	-0.387191623	-0.556670129	0.295692444	-0.129947186	-0.057505343	0.08026845	-0.724340677	-1.434869051	-0.071120404	0.094379455	0.675196171	0.107216664	0.218074322	0.004978966	0.677038968	-1.228585839	0.225789323	0.8494277	1.983220577	-0.505615354	-0.035708878	-0.228817314	-0.589640439	0.165515333	0.505549133	-1.717643976	-0.596198916	-0.475530535	-1.266998172	0.427674413	-0.071120404	0.439461261	-0.349976093	0.766081691	0.950570166	-0.57697767	-0.216344878	-0.490527868	-0.491827369	-0.084751673	-0.743695676	-0.436153978	0.004521679	-0.280762434	0.085714594	0.577462137	-0.800796807	-1.562557459	0.025225541	0.557116807	0.359109014	0.713426054	-0.3304919	-0.600723445	-1.195524454	-0.316917539	-1.559723377	-0.321402431	0.19145827	0.435568392	-0.604380608	-0.409219712	0.793505728	2.319859266	0.534610629	0.19322823	0.156656221	-0.007938219	-0.798835874	-1.347885847	0.18640025	1.289694428	0.617679477	0.749165118	0.981916666	-0.753444552	-1.797993898	-0.212699905	0.408916324	-0.00594069	1.427595496	1.376262784	-0.312654495	-1.550337076	-0.939800143	-0.460727006	-0.633999288	0.905848205	0.607589066	0.158708975	-0.42244488	0.113073081	-0.163945496	-0.593467295	0.053246807	-0.352317601	-0.457146049	1.714682698	-1.244688392	-0.228414461	-0.727887452	0.155330718	-0.043270238	-0.224607632	-1.03402102	1.052330971	-0.428748935	-0.614272833	0.719909906	2.394775152	0.011663935	0.728746355	-1.205280542	-0.646455765	-0.507951081	0.160065219	0.740464449	-0.6715644	0.671593666	-0.255711555	0.379288763	0.704618454	0.835892916	-0.001273627	-0.750743032	-0.254223824	0.634659588	-0.033936426	-2.090307474	1.158365965	-1.254394054	0.424809635	1.905005097	0.269493997	0.190269411	-1.351636529	0.876621306	1.512192488	0.21503678	-0.163110018	-0.489986271	1.423271656	0.404256195	-0.855449557	2.568407774	0.903933287	0.698944032	0.818650901	-0.200627372	-0.101723552	1.109801531	1.164551735	0.133919343	1.186437845	2.06632328	0.804069519	-0.239681408	-0.189107031	0.193358153	0.460290641	0.39298141	1.56593442	1.050878167	0.419946194	0.857797861	0.450567096	0.741410196	0.783452153	-0.226170868	1.02406919	0.71733588	0.426687717	0.299018472	0.633213758	1.181211948	-0.077043347	1.020341396	1.022940516	0.132085711	-0.645313442	0.328500062	0.011895826	-0.273811966	0.988715529	0.437901765	-0.025742406	-0.187378168	0.330408633	0.578372121	-0.505999923	-0.892666399	-2.42035532	0.092012905	-0.202114731	0.933463871	-0.825698614	-1.321329355	-1.306133389	-0.181534991	-0.984280229	-0.970580101	0.553039074	0.219061181	1.065763354	-0.292725503	0.623087347	0.079392627	0.274386495	-0.47125572	-0.782649636	0.641202509	0.297086596	0.082857147	1.187946677	0.603679538	0.687122822	-0.039721072	2.481255531	-0.034003932	0.234525383	1.044896245	0.103866614	-0.700023293	0.027542697	1.774867177	0.612993181	1.097543001	0.852731168	1.969328403	0.731870472	0.693535268	0.311222821	-0.351080507	0.382917613	1.182881832	-0.39493674	0.729012191	-0.679525554	0.197873592	0.971858203	0.980241418	0.490252852	0.778646111	0.510296166	0.089678161	1.588841319	-0.144581661	-0.762765706	-1.132909656	0.697761774	0.00683258	1.368757367	0.134898663	0.982280731	-0.649577379	0.292245001	0.386720449	1.225304484	1.683736682	0.335771382	-0.58568871	-1.25148201	0.832344115	-0.053590842
P008	0.050561719	0.30172497	-0.529722691	1.037303329	-0.580681801	-0.339458585	-0.522832036	-1.548917174	0.080624186	-0.006387314	1.56904459	-0.23617357	0.269588232	-0.366062552	0.722620606	0.771653414	-0.329432935	0.213774532	-0.295628667	-0.671865404	-0.247610524	0.436587244	-0.48990342	0.610409558	0.000778974	-0.850304604	0.952387929	0.871275961	-1.249144554	-0.181656078	-0.064290784	-0.314497173	0.044227004	0.741836667	-0.835940957	0.814028263	-3.492402792	0.952731371	-0.903736889	0.717758894	-1.421492219	-0.406058133	-0.646694124	-0.462157905	-1.363829732	0.597480595	-0.217614248	-1.041836143	-0.440833092	0.192348823	-1.438052416	-0.120831951	0.631209612	0.612507582	0.025185298	-0.189461216	0.01647616	0.632212758	-1.529082179	-0.109941237	-0.143461227	-1.617851615	-0.461846739	-1.174505353	-0.209603086	1.105324388	-0.964738548	-1.961067915	0.438707411	0.364898711	-0.389013976	-0.648765028	-0.171629578	-0.447466075	-1.011656761	-0.956752539	-0.037830509	-1.717415333	0.535221457	-0.484184712	0.584242225	0.008379522	0.667911649	-1.674691439	0.152019545	-0.007500947	-0.41266495	0.811784863	-1.166546822	1.239125252	0.288560688	-0.952137053	0.751010239	-0.364214599	-1.270173788	-1.023085475	1.121171355	-0.600195527	0.226938754	-0.819489956	-0.774816811	0.400938362	-0.230877012	-0.213568628	-0.248749509	1.238826752	-1.766573668	-1.191680789	0.00267483	-0.0898536	0.087922633	-0.993512511	-0.953117251	-0.499638766	1.773918509	-1.070326686	-0.528007507	0.202576697	0.54425168	0.710146129	0.300452173	-0.209668279	0.883535624	-3.531669855	-0.751528502	-0.215342298	-0.095169865	-1.975106478	0.149002045	-1.072097778	1.505361199	-0.280521274	0.493680865	-0.247173414	1.288607597	0.180707633	-0.247556239	-1.561251283	-1.43781209	-0.526941955	-0.666813135	-0.546092927	-0.504427075	-0.954523325	0.586813152	0.556141376	-0.102848656	1.365441561	0.716129899	-0.944035709	-0.326001227	-0.151115969	0.342273891	-0.080917805	-0.41477704	-0.516522765	-1.122954845	-0.020336594	-0.40464288	-2.05175519	-0.182837725	-1.035309315	1.563602567	-0.165157616	0.393182427	0.644591749	-0.608760118	-0.214523911	0.827324331	0.937167943	0.546091199	0.79202944	-0.064173289	-0.587016225	0.33247745	-0.414350927	0.255417109	1.231911898	0.66834271	-0.473247081	-0.393720418	-0.689338028	0.778646708	-0.199324012	0.722190201	0.614373088	-0.050458089	-0.114074238	-0.145865679	0.269566685	-1.699763775	0.588017225	-0.049655404	0.468939692	0.828514099	-0.288547635	0.427367359	1.346135378	-1.226551175	-0.95667994	0.099666528	0.477990597	-0.320278496	0.045198347	-1.185460687	-0.218674675	-0.458183616	-2.042445421	-0.808941841	0.781001091	0.703501284	0.494520664	1.690917134	-1.18039155	-0.241779551	0.274477869	0.289000571	0.777509332	1.457602143	0.5779984	-0.604061365	-0.519336581	-0.439478219	0.542890429	0.085454404	-1.39230144	-0.442598939	0.454873115	0.494939774	0.411098182	-0.808941841	0.020707233	-1.836028576	0.25452587	0.953784227	-0.658994913	0.367089123	0.13189286	0.516054153	0.661657631	-0.005353402	-0.25838244	0.152107596	-0.606377125	-0.123392045	-0.368132293	0.010148484	-1.06481111	0.494587272	-0.370725811	-0.364809215	-0.471821964	-0.303757846	-1.663177252	-0.490667492	-0.342794716	-1.685420752	-0.210658073	0.820612848	-0.197645769	-0.05223136	0.03991032	0.204593778	0.872246504	-2.580462217	0.969435036	-0.082119085	-0.017453372	-0.67272079	0.232808217	-0.079309829	0.543415725	-0.264424562	0.082704403	0.66530025	0.756131947	-0.322492301	0.020342758	0.825507283	-0.309080452	0.738492846	0.958996534	1.10401988	-0.865344107	-0.996401787	-0.57790494	0.056022231	1.160992742	1.595846653	-1.338036418	0.03755448	0.16848287	-0.123087853	-0.740324736	0.019962247	-0.802113414	-0.381642699	0.211653292	-0.352095693	0.508439481	-0.668086648	-1.034982204	-0.174855337	0.533933401	-0.269262224	2.168726444	0.60621953	0.069903597	1.027759075	2.085978985	-1.005025864	0.402844012	0.728329897	-0.41536504	-0.068835944	-1.346852422	0.639044464	-0.660858274	0.295344949	-0.421618283	0.124416173	1.421461582	0.050777104	0.461735457	-0.527036786	-1.26064074	0.30845958	0.030028902	0.841687024	2.118783236	-0.302713037	-0.021163613	-0.330956876	0.369071901	-0.036857769	-1.129260063	0.282234669	0.746632576	0.776751459	-0.014481518	-1.114126563	1.865993857	-1.141957879	-0.004558372	0.80588758	1.720173001	1.76141727	1.913855314	0.055141021	0.751949489	1.917355418	1.487189174	-0.328630954	0.432337433	1.839618802	0.66961658	-0.041088484	-0.0178842	-1.610758424	0.691541612	1.007439256	0.326701254	0.335266829	-0.45938769	-0.880005419	-0.412025839	0.244758427	0.79865396	-0.261082858	0.606646836	0.799326122	0.020851174	-0.543172538	0.390543908	0.111071371	1.209814072	0.200734958	1.428118587	-0.023187362	0.379848272	-1.099304676	-0.244280443	-0.896867633	-0.577342629	0.695709467	-0.216291502	1.598556995	0.450417846	-0.093027368	-0.450365901	-1.105863929	-1.554784536	0.187176198	-0.36774236	1.510028839	-0.132759079	0.83543545	-0.734658659	-0.294836879	-1.471393108	0.180017307	0.537709177	0.94716382	1.168706536	0.140008837	0.283057243	0.04905308	-0.122300163	0.65169394	1.000430703	2.234742641	-0.313311607	0.551703274	0.367143929	-0.235939652	1.226369858	0.692705631	0.738267779	-0.512552023	0.011228132	1.088399649	0.276857525	-0.510070682	0.142238557	0.48808679	1.234404445	0.359543324	0.459915936	1.446909308	0.534788013	0.606903791	0.266073048	-1.256698608	-0.629235804	1.221427798	-0.583067	-0.550337195	-0.786346734	0.351064622	1.088885307	-0.03109497	-0.045070641	0.884475052	-0.413212955	0.764111459	0.531186938	-0.003493712	-1.038552999	-0.740850627	0.635144174	-0.748619676	-0.854209602	-0.549509048	-0.026597211	-0.785594702	-1.025554657	0.391288429	1.049587727	-0.098381169	0.291713148	-0.234101057	-1.212062359	-0.618215382	0.294875562
P010	0.70363915	1.309322596	-0.223964542	1.36990416	-3.650505543	0.693379104	-0.752954125	-1.515916944	-0.156808153	0.808495283	1.128036857	-1.38856256	-1.261081338	-1.29763031	0.216610208	-0.56227833	-0.086190633	0.047167964	-0.169667691	0.151220173	0.016442321	0.387175113	-0.46480605	1.737519503	-0.368954092	0.777104676	-0.09960781	-1.523508668	0.27521956	-1.589851856	-0.12590313	0.430074424	-1.03894937	1.436726332	-0.39201957	0.406135499	-2.211182594	-0.016963545	0.228351027	-0.61379081	-1.655516505	-0.432986408	0.606457472	0.010764179	0.06810794	0.346206486	0.903803945	0.783605933	-0.35070613	0.859324634	-0.540756643	0.800149977	0.904376209	0.828933537	-0.673315763	0.474942446	-0.136318982	-0.255610049	0.051529828	-0.427586317	-0.512926102	-0.421298385	1.417277336	-0.916876614	-0.84348315	0.560229838	0.416215748	-0.429941237	0.530714691	0.189719886	0.229029238	-0.262448341	-0.171664029	-0.624153852	2.10010457	-0.058798041	-0.105180897	-0.60571754	0.891899288	-0.471322864	1.35588932	0.16829136	-0.841067493	0.374173671	0.875015259	2.139877081	0.631690264	0.090636745	0.967445254	0.419459254	1.051506519	-0.072544895	1.334616065	0.453782767	-1.853052258	-0.846408248	0.015301441	0.008684765	-1.465824604	0.248959288	-0.742834091	0.011980497	-0.956504524	-0.216725722	0.278148741	0.264692754	-0.172741756	-1.327856541	-1.673985004	1.561647177	-0.176534846	0.170065194	-0.788692355	-0.961372674	0.997348785	1.760081172	-0.797127068	-0.943042278	0.17482616	1.355950117	0.185014576	-2.884664059	-0.993770063	-2.2593081	-0.802621007	-1.327855229	0.269912332	1.12433219	-1.010599852	0.01798559	0.192162305	-1.437223673	2.248775721	0.254345536	1.050779581	-0.017323032	-0.973657966	-1.422095895	-0.588477254	-1.512739062	0.579758227	-0.158956409	-0.887787282	-2.343947649	0.086935401	-0.102933265	0.357317656	0.559477687	-0.264327347	-1.165328979	-1.582228184	-0.316450238	-1.169948578	-0.001879026	-0.612967551	0.28777799	1.140834689	-0.034789577	-1.988277793	-0.223344043	-0.235928014	0.597279906	-0.182509229	0.418916196	-0.069072403	-0.986777902	-0.282724202	-0.747207105	-0.127053097	0.43654412	-1.253461242	-0.349253476	3.178227186	-1.097952247	-0.762918115	-0.574325323	0.217986986	-0.681365788	-0.350408703	-0.75595355	-0.785288513	-0.63845104	-0.005911062	-0.714625776	0.84995091	0.935181379	-0.939659655	-0.62787956	0.716548324	-0.90633589	0.571782291	-0.092735305	-0.866019666	-0.516768396	-0.942339182	-0.161548331	-0.950098157	-0.120232768	0.069894031	0.190376952	0.281163424	1.46406424	-0.021982256	0.307633758	-0.622126341	-0.379814416	-1.663785338	0.276177645	-1.734932661	-1.881006956	1.257168651	-0.347547263	-1.753470421	-1.273203611	-1.042005897	-0.389059901	0.795909524	-1.023900867	-1.306974649	-0.362536281	-2.287146807	0.043720212	-1.510947108	-1.865957499	-1.114518642	-1.624302387	-1.538597584	-0.624859333	-1.021844864	-0.591033995	-1.734932661	-1.099227667	-0.57130307	-1.514105439	0.617818534	0.538985848	-0.128230572	-0.660197556	-0.586575031	-0.584107995	-1.109860659	-0.844927013	0.321914017	-0.359329611	0.09048187	-1.253125548	0.239208177	-1.003525376	-0.816213071	-2.093390942	0.044883188	-0.077970497	0.660159111	-0.335800141	-0.616656959	-1.84802568	-0.070459306	-0.757882178	-1.035895586	-0.176682383	-2.073125839	-0.875284314	0.782447636	0.294239134	-0.231240079	-0.343011081	-0.522371173	0.050142538	0.218414396	-0.76637876	-1.103881359	-0.402837396	-1.003651619	0.769010544	-0.594307542	-0.006892554	-0.417904317	-0.566020548	-1.003154874	-0.42588079	0.023825265	0.44513759	2.814950466	-1.12788558	-0.780896306	1.72459197	1.263046503	0.018518521	1.580087543	0.40506649	0.456617534	-1.492836356	0.462417662	-0.771707118	-1.087605238	-0.887819648	-1.85405767	-1.375551105	-1.634717941	-1.949649692	-0.559338689	0.18860887	-0.681680143	0.445550233	-0.10490144	1.304995775	-0.145061195	0.981528223	-0.002628832	0.75608623	1.186817646	0.963572621	0.92993319	1.764750719	0.409404218	0.71243012	0.403347135	1.476247191	-0.408022553	0.404968649	-0.533016264	1.178259254	-0.07178127	0.510604739	-0.900897861	0.059893567	1.047638774	1.129530668	-0.408786446	3.101097584	0.669436097	1.396412373	-0.835275173	-0.741476178	0.133009002	0.66379261	-0.359485716	0.996514916	1.674084187	1.059320569	0.791935146	1.332374811	3.672433138	-2.349268436	1.048952222	2.255269527	0.935109615	0.745284081	2.820940733	-1.318976402	0.710232615	-0.151416183	-0.222825482	-1.020454288	1.045384407	0.107731804	-0.191133648	0.03958289	1.53320384	0.103873432	1.083901644	0.284100056	1.314878821	1.109075308	-0.508637667	0.671812952	0.106314093	1.369342089	1.244638801	1.06621182	0.333778918	-0.669739604	2.249393702	-0.74136734	1.107387304	-0.18848978	-0.756119251	0.437813759	-0.34839958	2.818590641	0.23088032	1.354429245	0.411360979	0.340908676	-0.015612331	-0.380023509	0.09054406	0.075660072	-0.489789486	-2.034272194	-1.083753824	0.946720362	0.109911785	-0.359658271	1.012022257	-0.521122098	1.289671302	-0.908174515	-0.811656356	0.064676248	0.789153159	0.045245692	-0.535707057	0.453682393	0.505174696	-0.295984507	-0.585114181	0.003720302	0.016754406	0.360702842	0.622639596	-1.705735207	0.464071393	0.186559469	-0.669214129	0.563980103	0.301050663	0.004441838	-1.089428544	-0.379532039	-0.247270107	-2.284786463	-0.045166407	0.381207079	-0.23826094	0.479474217	0.39166075	1.038796782	1.511667013	0.799656034	-0.748135567	1.41499722	1.028603435	0.288321286	-0.027709808	-0.460036457	-1.638882637	0.574970007	-0.592184901	-0.192585364	-1.428587794	3.107856274	-0.759056091	-1.072262645	0.209188983	1.128141642	1.341785073	0.257616729	0.980563104	0.641292572	0.552684605	0.746127903	-0.245403931	0.043802213	2.170977116	-0.640695214	-0.856608272	-0.19534719	0.094964415	0.44774735	-0.994934499	-2.173458576	0.621408463	-0.579483867
P015	0.134052292	0.59576112	-2.076712608	-1.130046487	-0.866816044	1.935770869	-0.031368792	-1.38796258	-0.70935756	-0.367449969	-1.239658356	-0.594931662	0.603536248	0.299968272	-0.18550162	-0.68609494	0.631195247	-0.499474466	-1.36383605	0.773561835	0.291528761	0.431173921	1.194398522	-0.875755906	0.571312487	-0.93460393	-0.03397001	0.541580677	-1.46209693	-0.362745017	0.372973114	-0.04694533	-4.817391396	-0.716446161	0.166502923	-0.259426475	0.808576703	-1.039141297	1.124430656	-1.163774848	-0.166103378	-1.005618691	-1.201619983	0.795702457	0.151568815	-1.097130179	0.199276805	0.147403464	0.498707891	-0.18673709	0.481042862	-0.940048993	-1.524004817	-0.074591756	-0.866586566	0.040269621	1.630018115	-0.004542748	-0.680043697	0.87360996	-0.356858701	0.336328685	-1.822632551	0.308167219	-1.606588244	0.063471764	-0.6014449	1.854372621	-1.055685997	-0.570136189	-1.301229	-0.95632869	-1.174888849	1.441681623	-0.686959982	0.748182774	0.44015637	-0.342070282	-0.658371806	-0.388219237	0.317913085	-0.340073019	-0.695391417	-1.123018861	-0.294798017	-0.591968119	-0.696082473	-0.156774104	-0.232316464	-1.422331691	-0.905689836	0.717933953	-0.532068729	-0.43782559	0.941271484	0.45519191	-1.774221301	0.132436559	0.067683332	0.310795903	0.294861197	0.113390975	-0.208583117	-2.253590107	-2.67453742	-0.628792405	1.241424203	0.641335487	-0.393641025	-1.028964043	-0.261336982	-1.376353741	-0.249696404	-0.680575848	0.903364122	-0.333810717	-1.023773551	0.532576919	0.930661857	-0.023415854	-0.762787521	0.319867492	-0.63446039	0.324307233	-1.309980273	-2.427611113	-0.585879803	0.907780528	-0.184356436	-0.263175398	-0.666550815	-0.412896365	-1.306065798	-1.409327269	1.072642446	-0.679616809	-0.924450278	-0.936286211	-1.329757571	-0.938604176	0.857263863	-0.008642491	-0.605570793	0.463151217	0.244563773	-0.629392326	-0.290504783	-0.530929267	-1.722748876	-0.612682164	0.745319068	-0.013075527	-2.027957439	-0.058264263	-1.655782104	0.84896034	-1.339100242	0.021717831	-0.229998112	0.538239539	-0.541258574	-0.193962112	-0.010853835	0.72822845	-1.195887089	-0.15540275	2.903664589	0.945438266	-0.172946423	-0.477191895	-0.659781098	0.964107752	-0.319651991	0.091884308	-0.242518544	-0.486435354	-0.644193709	0.757517219	-0.660502672	0.483480096	-0.170928493	1.02795434	-0.393016964	-0.280213654	-1.292848349	-0.866019726	-0.005260249	-1.31586957	0.200279266	0.966682673	-0.009335111	-1.439071774	-0.074797578	-0.653404474	-0.231332272	-0.056584947	0.351650655	-0.484466702	0.158006504	0.147394061	-0.909538567	2.438256264	0.045302723	-0.611005127	1.341486692	0.320384562	-1.231147766	1.436221004	-0.30399096	-0.01496334	0.161648586	-0.19611831	-0.277582824	-1.113250613	-0.102834485	0.168552637	-1.026117682	-1.068247557	-0.113830604	0.073119394	-1.25712657	0.455179363	-0.035470478	-0.138956398	-1.464610219	-0.14776665	-0.029342012	-0.207742199	-0.5550493	0.851815522	-0.30399096	0.291105181	1.395955086	-0.265768588	1.220008731	-0.164725557	0.212713093	0.606974006	0.425896436	0.385847807	0.620771706	0.021808809	-0.636966109	0.109580189	2.666837692	0.233059406	-1.829711795	0.760453403	-1.042157173	0.982672751	1.103568077	-0.400285065	-0.154610589	-0.085238673	0.391958028	-0.42747426	-0.945503533	-0.796600819	-0.442136228	0.008658338	-0.35737893	-1.310875535	0.710425556	0.4215464	1.102291465	0.665225744	-0.936658084	-0.399046838	-1.162526369	0.250373989	-0.558639944	0.934015989	-0.051381271	-0.13064374	-0.598131418	0.657436848	0.416350067	0.758236945	-0.780707717	-0.81102109	-0.913059711	1.466281056	1.954706669	1.274496555	-0.033338506	0.557456493	0.942300856	-0.70367521	-0.014476839	-1.315413952	0.381431192	0.323476017	-0.307106435	0.002197907	1.304939866	-1.680628777	-1.602885604	0.741460741	2.21872139	0.057002228	-0.64106071	0.351900905	-1.197382689	0.652915359	0.005601636	0.719063401	0.090321004	0.084840819	0.270168602	0.901352406	0.227941707	0.603257775	3.046987772	0.089938253	-0.867662847	-1.049615979	1.152376533	0.168438211	0.785873055	0.583937109	-0.299029589	0.359604359	0.729911923	-0.044871222	-0.316752732	0.01101638	0.782106698	0.345742464	-0.839395225	-0.068574496	0.952415764	0.91494	-0.284601986	0.255153686	0.636414111	0.667033195	-0.470855772	-0.759915054	0.236598969	0.140306994	0.573245049	0.796307564	0.275389165	-0.161713138	0.907359302	0.389318377	-0.504954338	-0.612141967	0.296797127	0.802651823	0.59269464	-0.808687806	-1.294208527	1.029890776	1.206649303	0.197521821	-0.306724727	0.337198198	-0.006568391	1.314325929	-0.133650914	-0.600940645	-0.677388906	0.217104748	0.978388786	0.651207387	0.177824154	0.139000311	-0.8974666	0.611354768	0.047897182	-0.734443545	0.487053573	1.164522648	0.783478737	-0.644808531	1.008788228	-1.009788156	0.619755328	-0.114082724	1.07530427	-0.397947669	-0.162500814	0.833511531	0.114048034	0.402457565	-0.279311836	1.059194803	0.506186128	0.900146544	1.923372984	-0.148466736	0.739866376	0.022545654	1.428136587	-0.435542822	-0.386247158	0.338259161	-0.373901188	0.673624158	0.27406466	-0.054245684	-0.49262625	-0.312306672	1.872522593	0.246791542	0.982221544	-0.29878664	0.572072983	-0.535075486	1.236170173	0.058767699	1.253985524	0.117908865	-0.183308706	-0.376642406	1.667060375	1.292666674	1.269773483	0.709960461	0.291658312	-0.261867404	-0.199308604	-0.711072803	-0.565643668	0.445357651	-0.548849046	-0.210777715	-0.255186468	-0.461059391	-0.03611701	0.742996514	-2.302645683	0.658764064	0.669662476	1.430396557	-0.286719382	0.150395498	-0.217464939	0.733414233	1.088085175	0.30776304	-1.134422541	0.641020775	0.212308794	1.054237127	2.117328167	1.923018456	1.374751568	0.854167461	-0.853312194	-0.680994093	1.624797225	0.000974923	-0.31165874	1.3110044	-0.017046805	0.906017065	1.309098244	1.274685502	0.223109186	-0.19884558	0.285620183	0.764175773
