SI	P001	Q9H0K1	0.42714588314613067
SI	P001	Q9UEW8	6.742659181878096e-07
SI	P001	Q5U0E6	6.742659181878096e-07
SI	P001	Q9NRH2	0.3340957197624991
SI	P001	Q14012	0.001862258937337374
SI	P001	B4E1A6	0.001862258937337374
SI	P001	Q6P0Q8	0.009571343570188125
SI	P001	P34947	0.21387209502230362
SI	P001	Q13237	1.6917384635591625e-12
SI	P001	Q8TDC3	0.5935635415014613
SI	P001	Q13188	2.053194783610181e-05
SI	P001	Q9Y2H1	0.467595167757066
SI	P001	P04626	0.9832382319166688
SI	P001	Q9Y463	8.655572734027074e-13
SI	P001	Q9NY57	0.4938117376443675
SI	P001	Q16513	0.09089557693525774
SI	P001	Q86UX6	0.09089557693525774
SI	P001	Q9BXA7	8.515488949177139e-14
SI	P001	P00533	0.17588708838585673
SI	P001	Q15303	0.17588708838585673
SI	P001	Q9NQU5	6.130840824623607e-07
SI	P001	Q04759	0.7195205414117025
SI	P001	Q53GX0	0.433967164095012
SI	P001	B2RDI6	8.852866237950536e-07
SI	P001	Q9Y2H9	0.33982373479101824
SI	P001	Q96GX5	0.33982373479101824
SI	P001	Q9Y6S9	0.33982373479101824
SI	P001	Q96LW2	0.33982373479101824
SI	P001	O43930	0.4141266881022099
SI	P001	P57059	0.9868580323646454
SI	P001	Q86V86	4.964343579292984e-06
SI	P001	Q13627	9.547299143060506e-13
SI	P001	Q15208	0.31825521643381094
SI	P001	O60307	0.31825521643381094
SI	P001	Q86Z02	7.322637122626974e-12
SI	P001	Q8NE63	7.322637122626974e-12
SI	P001	Q02779	1.2163780634614714e-06
SI	P001	O43283	1.2163780634614714e-06
SI	P001	O43781	8.772044574099183e-12
SI	P001	Q9H2X6	5.555312123152952e-11
SI	P001	P04629	0.058415422514690236
SI	P001	Q9Y4K4	0.0007344581010665808
SI	P001	Q7L7X3	0.0011171015162839255
SI	P001	Q13535	0.0032963608707493952
SI	P001	B9EG75	0.024041899317810127
SI	P001	Q15119	0.8671940024272996
SI	P001	P41743	0.3317883236651912
SI	P001	Q9H422	1.1352572408522568e-05
SI	P001	P10398	0.6653455474593057
SI	P001	Q6VAB6	0.6653455474593057
SI	P001	Q15835	0.8985581003092846
SI	P001	P23443	0.008142871689921831
SI	P001	Q9BQI3	0.0028192996943659145
SI	P001	Q16512	0.06526699540615415
SI	P001	O75582	0.7820224080111091
SI	P001	P07949	0.8539651970026625
SI	P001	Q9UM73	0.928213760464129
SI	P001	P29376	0.928213760464129
SI	P001	Q96NX5	0.009900394311854206
SI	P001	P45985	0.004050963213709993
SI	P001	Q9P0L2	0.5818410837238654
SI	P001	P31749	0.2551415618116212
SI	P001	O14965	0.0012160243565575387
SI	P001	Q86YV6	0.8539570648626349
SI	P001	P35626	0.8199541683407466
SI	P001	O00141	0.9791708333216688
SI	P001	Q9HBY8	0.9791708333216688
SI	P001	Q92630	9.177102187320345e-06
SI	P001	Q9NR20	9.177102187320345e-06
SI	P001	O00444	6.473556070759855e-05
SI	P001	Q9NRM7	0.0061235601873757435
SI	P001	C7G533	1.6553557171997693e-19
SI	P001	P17252	0.4604416600559763
SI	P001	P53778	9.792625616479891e-05
SI	P001	P12931	0.591497011805239
SI	P001	P53350	6.08480860713826e-06
SI	P001	B4DXG6	0.009332168280855351
SI	P001	O14874	0.009332168280855351
SI	P001	Q16654	0.005910982368134066
SI	P001	Q9UBS0	0.6902794050123662
SI	P001	O75676	0.6902794050123662
SI	P001	Q9UK32	0.08613942088830444
SI	P001	P15056	0.03881608963128493
SI	P001	Q99759	0.04470123744808457
SI	P001	Q9Y616	0.051076551002919794
SI	P001	P10721	0.1919276331206986
SI	P001	P36888	0.1919276331206986
SI	P001	Q15349	0.06576788017297205
SI	P001	Q59FK4	0.6289354468577942
SI	P001	P07333	0.25630001300346184
SI	P001	P29317	0.965983900431458
SI	P001	D3DXD3	0.965983900431458
SI	P001	P21709	0.965983900431458
SI	P001	P54762	0.965983900431458
SI	P001	P54753	0.965983900431458
SI	P001	P51812	0.06711449541475349
SI	P001	D3DWF5	0.8389123620348073
SI	P001	P06241	0.7551085340660473
SI	P001	P07947	0.7551085340660473
SI	P001	P09769	0.7551085340660473
SI	P001	P07948	0.7551085340660473
SI	P001	Q99683	0.15444960203715968
SI	P001	O95382	0.15444960203715968
SI	P001	B7Z2D9	0.40389905681358984
SI	P001	P54760	0.5367730193327551
SI	P001	Q5JZY3	0.5367730193327551
SI	P001	P29320	0.5367730193327551
SI	P001	P29323	0.5367730193327551
SI	P001	Q15375	0.5367730193327551
SI	P001	P29322	0.5367730193327551
SI	P001	Q9UF33	0.5367730193327551
SI	P001	P54756	0.5367730193327551
SI	P001	Q9Y2U5	0.15444960203715968
SI	P001	Q56UN5	0.15444960203715968
SI	P001	Q13523	0.0012660729518078357
SI	P001	D3DQG1	0.1659614781466314
SI	P001	P36894	0.006952067120573664
SI	P001	Q13882	0.717753834858184
SI	P001	P42685	0.717753834858184
SI	P001	Q9H3Y6	0.717753834858184
SI	P001	Q9UBE8	0.20579521965080488
SI	P001	Q12852	0.00024378510589888943
SI	P001	Q59H18	0.00024378510589888943
SI	P001	B8ZZU2	0.00024378510589888943
SI	P001	P80192	0.00024378510589888943
SI	P001	P54646	0.9796013191711874
SI	P001	P54764	0.814621785919008
SI	P001	Q13131	0.9791266704356258
SI	P001	Q9Y6M4	0.021058665724494587
SI	P001	P05129	0.25054737526811954
SI	P001	P51813	0.4824870136627172
SI	P001	P15735	0.8386945619952214
SI	P001	P49840	2.1712940490866306e-05
SI	P001	Q9H4B4	0.03537131778038411
SI	P001	P31152	0.0005941974272859302
SI	P001	Q15418	0.5777915476686973
SI	P001	P41279	0.01661915623926374
SI	P001	Q13418	0.002962722031648574
SI	P001	Q06187	0.4824870136627172
SI	P001	P51955	0.4478239723745405
SI	P001	Q8TD19	0.4478239723745405
SI	P001	Q6ZWH5	0.4478239723745405
SI	P001	Q8TDX7	0.4478239723745405
SI	P001	Q86SG6	0.4478239723745405
SI	P001	Q05655	0.10408903641208911
SI	P001	Q16816	0.9124477993695
SI	P001	P31751	0.05177209523479104
SI	P001	Q9UQB9	0.3471873323017486
SI	P001	P24723	0.10167298444382374
SI	P001	Q15831	0.6637872840610057
SI	P001	P08581	0.38920426249167106
SI	P001	Q9H4A3	0.9107954069707616
SI	P001	B1AKG2	0.9107954069707616
SI	P001	Q9P2K8	0.01428829355520305
SI	P001	Q16539	0.19555603073246203
SI	P001	Q15118	0.5988364713403023
SI	P001	O15264	0.21020864167725464
SI	P001	Q13315	0.0034850873542968067
SI	P001	P51956	0.33822224537520507
SI	P001	P35968	0.14373139015203507
SI	P001	P35916	0.14373139015203507
SI	P001	P17948	0.14373139015203507
SI	P001	Q96S38	0.28187219838278055
SI	P001	Q6P5Z2	0.040700087526291305
SI	P001	Q8WU08	0.040700087526291305
SI	P001	P78527	0.0022334625925938367
SI	P001	Q96J92	0.6575458471429104
SI	P001	Q9NWZ3	0.06834185160098925
SI	P001	Q6DT37	0.2209556179552529
SI	P001	P51957	0.3140652310564445
SI	P001	Q658W2	0.623819866001956
SI	P001	Q14289	0.623819866001956
SI	P001	O14920	8.589723940408932e-05
SI	P001	Q86Y07	0.0035114956897747724
SI	P001	P21802	0.6471495106940572
SI	P001	P22455	0.6471495106940572
SI	P001	Q99986	0.04023278184554124
SI	P001	P07332	0.1961334248150806
SI	P001	P16591	0.1961334248150806
SI	P001	P48730	0.0017481536931406862
SI	P001	P78368	0.0017481536931406862
SI	P001	P25098	0.13394361032291885
SI	P001	Q99558	0.8737872974049538
SI	P001	Q5TCY1	0.0038659041041594518
SI	P001	Q8IV63	0.0038659041041594518
SI	P001	Q9HCP0	0.0038659041041594518
SI	P001	Q6IQ55	0.0038659041041594518
SI	P001	P28482	0.06894363683673113
SI	P001	Q8TD08	0.43262447644387425
SI	P001	Q8N752	0.0017339395501314383
SI	P001	P49674	0.0038313778633024638
SI	P001	Q96PY6	0.1436040905730037
SI	P001	Q8NG66	0.1436040905730037
SI	P001	P19525	0.25451692411614507
SI	P001	Q8WTQ7	0.5547034491817842
SI	P001	Q04771	0.8970626563331167
SI	P001	Q13873	0.1494794467219488
SI	P001	Q8NER5	0.1494794467219488
SI	P001	P27037	0.1494794467219488
SI	P001	Q05513	0.05471685521432228
SI	P001	P09619	0.4054962238539953
SI	P001	P16234	0.4054962238539953
SI	P001	Q9UHD2	0.014212237877973833
SI	P001	P06239	0.5318794771641019
SI	P001	P19784	0.00011150858707312983
SI	P001	Q16659	0.001610636197240769
SI	P001	A8MTD8	0.001610636197240769
SI	P001	D3DX92	0.001610636197240769
SI	P001	Q02156	0.02559494706688834
SI	P001	O95835	0.00042969126269982387
SI	P001	Q06418	0.11145074838442748
SI	P001	B2RCU9	0.4072174397209992
SI	P001	P41240	0.4641346118582962
SI	P001	Q08881	0.4641346118582962
SI	P001	P42681	0.4641346118582962
SI	P001	P51617	0.5535224074759441
SI	P001	P68400	2.2211714653968735e-05
SI	P001	Q13163	0.0383604175770484
SI	P001	P46734	0.0383604175770484
SI	P001	Q9UEE5	0.13112077682536233
SI	P001	O43187	0.2118452975625905
SI	P001	Q04912	0.874776199676221
SI	P001	Q96BR1	0.8930988299428115
SI	P001	Q13164	0.0006928056318676863
SI	P001	O43293	0.0007698453403500651
SI	P001	Q59H88	0.0007698453403500651
SI	P001	B4DSV1	0.8240718810882051
SI	P001	P49841	0.40486901196185576
SI	P001	P27361	0.0006905442638205117
SI	P001	P32298	0.5654845432410944
SI	P001	Q15759	0.0022946566027971936
SI	P001	P45984	0.0022946566027971936
SI	P001	Q13705	0.12430398815147695
SI	P001	P36507	0.03510745325630361
SI	P001	Q02750	0.03271066480182362
SI	P001	O14733	0.03271066480182362
SI	P001	P43250	0.5262336242415439
SI	P001	Q14164	6.67110247279655e-05
SI	P001	O94768	0.004131415527351942
SI	P001	Q9UIK4	0.004131415527351942
SI	P001	P11362	0.6429504625133615
SI	P001	D2JYI1	0.09344533003036984
SI	P001	Q9UQ07	0.002930758260000962
SI	P001	O15111	5.50742841988844e-07
SI	P001	Q16671	0.009415675256028629
SI	P001	P36896	0.16317988448035076
SI	P001	P52564	0.2581874120045019
SI	P001	P36897	0.008254324088036532
SI	P001	P37023	0.15529929336137116
SII	P002	Q9NYV4	8.80754537298045e-22
SII	P002	P49336	1.6388511312801331e-10
SII	P002	Q14004	1.1028670366630078e-18
SII	P002	Q96Q40	1.1028670366630078e-18
SII	P002	B4DK03	8.81089542104914e-17
SII	P002	P24941	0.027852971859259903
SII	P002	Q13555	0.36294324084139185
SII	P002	Q13554	0.36294324084139185
SII	P002	Q00536	0.0001268280600413146
SII	P002	P50613	8.559816336612068e-17
SII	P002	P50750	1.2774510208949732e-16
SII	P002	Q8IZL9	1.2774510208949732e-16
SII	P002	Q00537	0.00019423953608759396
SII	P002	Q96Q15	0.01505278650656453
SII	P002	P11802	5.878328554279534e-05
SII	P002	Q13557	0.5078407604038434
SII	P002	Q00534	0.21588332052446815
SII	P002	O94921	0.21588332052446815
SII	P002	Q59FC5	4.4168569695282185e-10
SII	P002	O14757	0.005196421781004386
SII	P002	B4DH08	7.010641465007648e-13
SII	P002	O75116	7.12082286537748e-18
SII	P002	B4DFW7	1.8132287820801793e-10
SII	P002	Q2NME9	1.8132287820801793e-10
SII	P002	Q9UPE1	1.8132287820801793e-10
SII	P002	Q00532	1.8132287820801793e-10
SII	P002	Q9Y4A5	0.030693463838493005
SII	P002	P49760	1.695757290112831e-11
SII	P002	P20794	1.389015046300853e-09
SII	P002	Q9HAZ1	1.389015046300853e-09
SII	P002	O76039	3.6214624524577775e-13
SII	P002	C9JQJ0	1.7685237217466438e-11
SII	P002	Q96SB4	1.0095018521248425e-08
SII	P002	O96017	0.007842776225248815
SII	P002	Q9UPZ9	1.0525775457085357e-06
SII	P002	Q13464	7.646779329120856e-15
SII	P002	Q8IVW4	7.3281098885067016e-09
SII	P002	P06493	0.08387867372710853
SII	P002	Q7KZI7	0.6228420685662832
SII	P002	Q8IWQ3	0.6228420685662832
SII	P002	P49137	0.04087341007119759
SII	P002	P22694	0.28820538684270236
SII	P002	Q00535	0.014666372854526813
SII	P002	O95747	0.09370346364063953
SII	P002	Q9P289	0.09370346364063953
SII	P002	P51817	0.32678366717529705
SII	P002	Q9P286	0.10481374647682093
SII	P002	Q00526	1.5995356912706773e-06
SII	P002	P17612	0.3267758041300145
SII	P002	Q8IVH8	0.10278817253106691
SII	P002	Q7RTN6	0.1052684342173253
SII	P002	C9J3X5	0.1052684342173253
SII	P002	O94804	0.10053925487519204
SII	P002	P22612	0.12453511461464274
SII	P002	O00506	0.024414385629740347
SII	P002	Q9Y5S2	6.918453525029008e-08
SII	P002	Q1KKQ2	0.01046285437861169
SII	P002	Q13177	0.10778138925675783
SII	P002	Q92918	0.02307110299707036
SII	P002	O96013	0.022902953841749188
SII	P002	Q16644	0.7014713266391217
SII	P002	Q5VT25	1.4810087962139138e-08
SII	P002	Q09013	2.808802816464575e-08
SII	P002	O43318	0.9819432353453068
SII	P002	Q9C0K7	0.013344266745506575
SII	P002	Q5TCX8	0.9662684092014462
SII	P002	P42345	1.1012132589566506e-15
SII	P002	Q8N4C8	0.01260162183096751
SII	P002	P43403	0.8456482759443371
SII	P002	Q8IW41	0.7279004041615023
SII	P002	P23458	0.20928571110115657
SII	P002	O60674	0.20928571110115657
SII	P002	P29597	0.20928571110115657
SII	P002	P52333	0.3358477407069109
SII	P002	P08069	0.7427636457173741
SII	P002	P14616	0.7427636457173741
SII	P002	Q12851	0.04179835032164445
SII	P002	Q9BYT3	1.2044848512188977e-06
SII	P002	Q8N2I9	1.2044848512188977e-06
SII	P002	Q9BXA6	1.2044848512188977e-06
SII	P002	B7ZKY2	1.2044848512188977e-06
SII	P002	Q9NYY3	0.003506107372284218
SII	P002	O94806	0.0001781916837400762
SII	P002	Q8IY84	0.6353604798287993
SII	P002	Q15772	0.13141043649998999
SII	P002	B2RCU6	0.001769693689449466
SII	P002	Q9UKE5	0.00012410523783078215
SII	P002	Q6SA08	0.13239557753593278
SII	P002	P43405	0.3965119215065941
SII	P002	A4CYL7	0.14155660265999195
SII	P002	B5BUJ6	0.14155660265999195
SII	P002	P42684	0.878553493775891
SII	P002	O75962	0.5753687925252559
SII	P002	Q96RU8	0.38239915448115347
SII	P002	Q7Z2Y5	0.5254303697998168
SII	P002	Q16288	0.39538826335281385
SII	P002	Q96QS6	0.1218547737400134
SII	P002	P06213	0.3348660603811333
SII	P002	Q02763	0.9205009709393435
SII	P002	P35590	0.9205009709393435
SII	P002	Q9BZL6	0.0005341013599294453
SII	P002	Q9BWU1	0.07914545026419324
SII	P002	P11309	0.5009422309094734
SII	P002	B4E0Y5	0.4070553338430931
SII	P002	O15075	0.12376447839242666
SII	P002	Q9P1W9	0.601096382407743
SII	P002	D3DPF9	0.9366287655656084
SII	P002	Q32MK0	0.9366287655656084
SII	P002	Q15131	0.00027514643604430265
SII	P002	A5YM56	0.0016436211145641078
SII	P002	Q9H1R3	0.9564105632110788
SII	P002	Q13153	0.012809403702693387
SII	P002	Q8IVT5	0.22746510973996972
SII	P002	O15530	0.8670389565617678
SII	P002	Q96RU7	0.4617027739280074
SII	P002	Q9C098	0.4617027739280074
SII	P002	Q8N568	0.4617027739280074
SII	P002	A6NGQ3	0.4617027739280074
SII	P002	O60229	0.7994740787558899
SII	P002	Q53TX8	0.011989669577363138
SII	P002	D3DRA1	0.011989669577363138
SII	P002	Q15746	0.965222079565847
SII	P002	Q92519	0.2152325084907355
SII	P002	Q96RG2	0.4168282766801722
SII	P002	Q9Y2K2	0.25088043832675
SII	P002	P21127	0.01554132079355064
SII	P002	B2RDF9	0.738057721238394
SII	P002	Q16566	0.14605617580435432
SII	P002	P11801	0.7288643640522161
SII	P002	Q96PN8	0.7288643640522161
SII	P002	Q96PF2	0.7288643640522161
SII	P002	Q13043	0.0004933277030817506
SII	P002	Q9H2K8	0.0016682395796647296
SII	P002	P21860	0.2536901784777552
SII	P002	O60285	0.25064747831008194
SII	P002	P27448	0.416296204558552
SII	P002	Q9Y243	0.9521222576353736
SII	P002	Q8NEV4	0.0015488103483751595
SII	P002	P04049	0.29792983143470286
SII	P002	Q96L34	0.48061108323121826
SII	P002	Q13233	0.0002958410953548497
SII	P002	Q6ZN16	0.0002958410953548497
SII	P002	Q9H0K1	0.8090103189598201
SII	P002	Q9UEW8	0.0001989989876076249
SII	P002	Q5U0E6	0.0001989989876076249
SII	P002	Q9NRH2	0.26507080501588115
SII	P002	Q14012	0.5163215024647185
SII	P002	B4E1A6	0.5163215024647185
SII	P002	Q6P0Q8	0.3209883992130962
SII	P002	P34947	0.1287960878735497
SII	P002	Q13237	4.6733521989555095e-06
SII	P002	Q8TDC3	0.39791027715911376
SII	P002	Q13188	0.0005046230565451617
SII	P002	Q9Y2H1	0.6928478464480533
SII	P002	P04626	0.5667045571308897
SII	P002	Q9Y463	4.822868366898979e-10
SII	P002	Q9NY57	0.664798580782512
SII	P002	Q16513	0.5519841973934969
SII	P002	Q86UX6	0.5519841973934969
SII	P002	Q9BXA7	1.617962988082877e-05
SII	P002	P00533	0.032934187476732206
SII	P002	Q15303	0.032934187476732206
SII	P002	Q9NQU5	0.06364633498825747
SII	P002	Q04759	0.654803465231002
SII	P002	Q53GX0	0.4343935476287558
SII	P002	B2RDI6	0.8855222078614017
SII	P002	Q9Y2H9	0.928844311772958
SII	P002	Q96GX5	0.928844311772958
SII	P002	Q9Y6S9	0.928844311772958
SII	P002	Q96LW2	0.928844311772958
SII	P002	O43930	0.994029918325479
SII	P002	P57059	0.8287654632649226
SII	P002	Q86V86	0.4231501650899445
SII	P002	Q13627	4.875016607418855e-10
SII	P002	Q15208	0.9723488189540653
SII	P002	O60307	0.9723488189540653
SII	P002	Q86Z02	2.5341346156114703e-10
SII	P002	Q8NE63	2.5341346156114703e-10
SII	P002	Q02779	0.9163707210559827
SII	P002	O43283	0.9163707210559827
SII	P002	O43781	3.367953103936881e-10
SII	P002	Q9H2X6	2.1578668395478078e-09
SII	P002	P04629	0.1701698779103026
SII	P002	Q9Y4K4	0.010343305759130941
SII	P002	Q7L7X3	0.009467536583614239
SII	P002	Q13535	0.26047107970749567
SII	P002	B9EG75	0.4669978833982177
SII	P002	Q15119	0.9592209030055305
SII	P002	P41743	0.9558627326089832
SII	P002	Q9H422	4.390845802048437e-05
SII	P002	P10398	0.024047892145946673
SII	P002	Q6VAB6	0.024047892145946673
SII	P002	Q15835	0.5937434974733966
SII	P002	P23443	0.12897698244098227
SII	P002	Q9BQI3	0.4659303726562074
SII	P002	Q16512	0.6539884864198169
SII	P002	O75582	0.9873378951807678
SII	P002	P07949	0.701627900076927
SII	P002	Q9UM73	0.43220912340656814
SII	P002	P29376	0.43220912340656814
SII	P002	Q96NX5	0.8317423050713892
SII	P002	P45985	0.24935584141138675
SII	P002	Q9P0L2	0.6171269674264888
SII	P002	P31749	0.3236670113362856
SII	P002	O14965	2.5547121424058238e-05
SII	P002	Q86YV6	0.06963229120322065
SII	P002	P35626	0.6824747303896572
SII	P002	O00141	0.7100575975192003
SII	P002	Q9HBY8	0.7100575975192003
SII	P002	Q92630	1.6430145120859917e-06
SII	P002	Q9NR20	1.6430145120859917e-06
SII	P002	O00444	0.0015084613737961978
SII	P002	Q9NRM7	0.23877214238762728
SII	P002	C7G533	4.569975425050215e-21
SII	P002	P17252	0.8750556794053432
SII	P002	P53778	8.780410165190681e-05
SII	P002	P12931	0.05250602248462738
SII	P002	P53350	4.889097803783906e-06
SII	P002	B4DXG6	0.1025023625964229
SII	P002	O14874	0.1025023625964229
SII	P002	Q16654	0.06123813589649887
SII	P002	Q9UBS0	0.9906559555169899
SII	P002	O75676	0.9906559555169899
SII	P002	Q9UK32	0.8145490392897695
SII	P002	P15056	0.726037097719305
SII	P002	Q99759	0.52283438637117
SII	P002	Q9Y616	0.1345540944272998
SII	P002	P10721	0.28150702717873677
SII	P002	P36888	0.28150702717873677
SII	P002	Q15349	0.6177391785350401
SII	P002	Q59FK4	0.8515921715363882
SII	P002	P07333	0.2504624564752771
SII	P002	P29317	0.8331882034125879
SII	P002	D3DXD3	0.8331882034125879
SII	P002	P21709	0.8331882034125879
SII	P002	P54762	0.8331882034125879
SII	P002	P54753	0.8331882034125879
SII	P002	P51812	0.6272849276466816
SII	P002	D3DWF5	0.06868516351608388
SII	P002	P06241	0.07819683947248174
SII	P002	P07947	0.07819683947248174
SII	P002	P09769	0.07819683947248174
SII	P002	P07948	0.07819683947248174
SII	P002	Q99683	0.8907720792427012
SII	P002	O95382	0.8907720792427012
SII	P002	B7Z2D9	0.7098441947656473
SII	P002	P54760	0.1534448708394054
SII	P002	Q5JZY3	0.1534448708394054
SII	P002	P29320	0.1534448708394054
SII	P002	P29323	0.1534448708394054
SII	P002	Q15375	0.1534448708394054
SII	P002	P29322	0.1534448708394054
SII	P002	Q9UF33	0.1534448708394054
SII	P002	P54756	0.1534448708394054
SII	P002	Q9Y2U5	0.8907720792427012
SII	P002	Q56UN5	0.8907720792427012
SII	P002	Q13523	9.30295342007445e-05
SII	P002	D3DQG1	0.7816438776252204
SII	P002	P36894	0.10077032813403446
SII	P002	Q13882	0.0591920847851116
SII	P002	P42685	0.0591920847851116
SII	P002	Q9H3Y6	0.0591920847851116
SII	P002	Q9UBE8	0.2228242061846203
SII	P002	Q12852	0.6684196744104545
SII	P002	Q59H18	0.6684196744104545
